40.60192211531103,-74.06053815968335
40.6019130628556,-74.0603675879538
40.60188565403223,-74.06014110893011
40.60187928378582,-74.05989116057754
40.60187970288098,-74.05985235236585
40.60191247612238,-74.05961346812546
40.601961594074965,-74.05939335934818
40.60199939645827,-74.05916889198124
40.60204214416444,-74.0589446760714
40.60209729708731,-74.05876781791449
40.60216418467462,-74.058584170416
40.60222872532904,-74.05840387567878
40.60229795984924,-74.0582006983459
40.60237758792937,-74.0579987782985
40.60245017521083,-74.05778956599534
40.60252125374973,-74.05757549218833
40.60257699340582,-74.05741355381906
40.602631475776434,-74.05723091214895
40.60270104557276,-74.05703159049153
40.60277103446424,-74.05683059245348
40.60284093953669,-74.05660696327686
40.60289273969829,-74.05643672682345
40.602953089401126,-74.0562375728041
40.603006733581424,-74.05605895444751
40.60307119041681,-74.05582669191062
40.60313296504319,-74.05566617846489
40.603183172643185,-74.0554878115654
40.603238912299275,-74.05531346797943
40.603328263387084,-74.05507408082485
40.60340143740177,-74.05483804643154
40.6034533213824,-74.05464928597212
40.60352171771228,-74.05444728210568
40.60360134579241,-74.05421007424593
40.60366228222847,-74.05400404706597
40.603721626102924,-74.05383942648768
40.603776862844825,-74.05362199991941
40.60382598079741,-74.05346198938787
40.60389186255634,-74.05328881926835
40.60395497828722,-74.05313526280224
40.6039871647954,-74.0529940277338
40.60403326526284,-74.05281012877822
40.604093028232455,-74.05263318680227
40.60414801351726,-74.05241441912949
40.60420769266784,-74.05224594287574
40.604258235543966,-74.05206388793886
40.604331493377686,-74.0518737025559
40.60439569875598,-74.05169458128512
40.60445487499237,-74.05150565318763
40.60451639816165,-74.05133415944874
40.604572389274836,-74.0511345025152
40.60462578199804,-74.05094917863607
40.60467674396932,-74.05077936127782
40.604725275188684,-74.05064860358834
40.60479501262307,-74.05039723031223
40.60483398847282,-74.05021919868886
40.60487078502774,-74.05004845932126
40.60488193295896,-74.04984989203513
40.604883609339595,-74.0496201440692
40.60488369315863,-74.04950221069157
40.60489844530821,-74.04943339526653
40.60489861294627,-74.04928335919976
40.604923674836755,-74.0492506697774
40.605161134153605,-74.0491935890168
40.60520388185978,-74.0490469057113
40.605217879638076,-74.04901128262281
40.60527537949383,-74.04888119548559
40.60532156378031,-74.04874658212066
40.60538970865309,-74.04857039451599
40.60544234700501,-74.04838574118912
40.60553186573088,-74.04817887581885
40.60558400116861,-74.04796035960317
40.605638986453414,-74.04776087030768
40.60571048408747,-74.04752424918115
40.60577812604606,-74.04731361195445
40.60581651516259,-74.04716684482992
40.60588759370148,-74.04697850346565
40.60595406219363,-74.0467671956867
40.606022626161575,-74.04660601168871
40.60608498752117,-74.04640526510775
40.60614366084337,-74.04623268172145
40.606225887313485,-74.04599044471979
40.60630199499428,-74.04578424990177
40.60635019093752,-74.04561040923
40.606428226456046,-74.04536431655288
40.60649435967207,-74.0451939124614
40.60656535439193,-74.04501965269446
40.60661757364869,-74.04480289667845
40.606706254184246,-74.04455596581101
40.60677004046738,-74.04434013180435
40.60683650895953,-74.04416327364743
40.60687808319926,-74.04394190758467
40.60696458443999,-74.04372481629252
40.606983695179224,-74.04368910938501
40.60705175623298,-74.04347000643611
40.60712568461895,-74.04325945302844
40.607205647975206,-74.0430212393403
40.60724839568138,-74.04287531040609
40.60732643119991,-74.04262234456837
40.607402035966516,-74.04240382835269
40.60741687193513,-74.04236627742648
40.60749222524464,-74.04213183559477
40.607573026791215,-74.04190560802817
40.60763983055949,-74.0416881814599
40.60771442949772,-74.04145818203688
40.60772666707635,-74.04142121784389
40.607807049527764,-74.04118451289833
40.60788055881858,-74.04096012935042
40.60790662653744,-74.04087941162288
40.60798801481724,-74.04065284878016
40.608065631240606,-74.04040248133242
40.60814308002591,-74.04014733619988
40.60820460319519,-74.03994214721024
40.608274172991514,-74.03972120024264
